"","PK_RANDOM_SAMPLE_LOCATION","FK_EPA_RANDOM_ID","NEST1_WT","EPA_OVERSAMPLE","EPA_DIVISION","STRATUM","MULTIDENSITY_CATEGORY","WELL_DENSITY","WELL_WEIGHT","AQUIFER_WEIGHT","RESOURCE_TYPE","REPORTING_UNIT","RANDOM_LATITUDE","RANDOM_LONGITUDE","HYDROLOGIC_UNIT_CODE","HYDROLOGIC_UNIT_NAME","CAN_BE_SAMPLED","EXCLUSION_CATEGORY","EXCLUSION_CRITERIA","SAMPLED_DATE","HECTARES","ANALYSIS_SUITE","LOCATIONAL_DATUM","FK_PROJECT","FK_STATION","SAMPLE_LATITUDE","SAMPLE_LONGITUDE","FK_WELL_LISTFRAME_ID","NUTRIENT_WATERSHED_REGION","SCI_DO_BIOREGION_2012"
"302","Z2-CA-12051","FLGW18001-0451",NA,NA,NA,"ZONE 2 - CONFINED",0.011262310754,5.4608e-11,88.791725058739,NA,"CONFINED AQUIFER","ZONE 2",295229.687,824034.926,3110206,"SANTA FE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1802",NA,NA,NA,23952,NA,NA
"303","Z2-CA-12052","FLGW18001-0452",NA,NA,NA,"ZONE 2 - CONFINED",0.00565917251,1.08676e-10,176.704279344063,NA,"CONFINED AQUIFER","ZONE 2",300052,822128,3110206,"SANTA FE","Y",NA,NA,2018-03-22,NA,NA,"NAD27","Z2CA1802",53047,300053.47,822126.486,23454,NA,NA
"304","Z2-CA-12053","FLGW18001-0453",NA,NA,NA,"ZONE 2 - CONFINED",0.012143683221,3.1315e-11,82.347339090063,NA,"CONFINED AQUIFER","ZONE 2",301748.5,833853.8,3110102,"ECONFINA-STEINHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1802",NA,NA,NA,22158,NA,NA
"305","Z2-CA-12054","FLGW18001-0454",NA,NA,NA,"ZONE 2 - CONFINED",0.011573729085,5.3139e-11,86.402575404134,NA,"CONFINED AQUIFER","ZONE 2",293535,830346,3110205,"LOWER SUWANNEE","Y",NA,NA,2018-03-21,NA,NA,"NAD27","Z2CA1802",53048,293535.522,830343.584,24855,NA,NA
"306","Z2-CA-12055","FLGW18001-0455",NA,NA,NA,"ZONE 2 - CONFINED",0.012143683221,1.9743e-11,82.347339090063,NA,"CONFINED AQUIFER","ZONE 2",294247,820332,3110206,"SANTA FE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1802",NA,NA,NA,24797,NA,NA
"307","Z2-CA-12056","FLGW18001-0456",NA,NA,NA,"ZONE 2 - CONFINED",0.009175693233,6.7027e-11,108.983591173165,NA,"CONFINED AQUIFER","ZONE 2",302653.784,831106.125,3110203,"WITHLACOOCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1802",NA,NA,NA,21671,NA,NA
"308","Z2-CA-12057","FLGW18001-0457",NA,NA,NA,"ZONE 2 - CONFINED",0.012143683221,4.4095e-11,82.347339090063,NA,"CONFINED AQUIFER","ZONE 2",300640.006,831440.48,3110205,"LOWER SUWANNEE","Y",NA,NA,2018-03-26,NA,NA,"NAD27","Z2CA1802",53049,300640.019,831440.43,22783,NA,NA
"309","Z2-CA-12058","FLGW18001-0458",NA,NA,NA,"ZONE 2 - CONFINED",0.005913311312,1.04006e-10,169.10998714667,NA,"CONFINED AQUIFER","ZONE 2",295244,822316,3110206,"SANTA FE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1802",NA,NA,NA,24029,NA,NA
"310","Z2-CA-12059","FLGW18001-0459",NA,NA,NA,"ZONE 2 - CONFINED",0.012143683221,2.3951e-11,82.347339090063,NA,"CONFINED AQUIFER","ZONE 2",301505.603,822514.646,3070204,"ST. MARYS","N","OTHERWISE UNSAMPLEABLE","DEPTH TO WATER TOO DEEP FOR PURGING WITH AVAILABLE EQUIPMENT",NA,NA,NA,"HPGN","Z2CA1802",NA,NA,NA,30786,NA,NA
"311","Z2-CA-12060","FLGW18001-0460",NA,NA,NA,"ZONE 2 - CONFINED",0.011826245232,5.2004e-11,84.557691846604,NA,"CONFINED AQUIFER","ZONE 2",303631.137,833700.762,3110103,"AUCILLA","Y",NA,NA,2018-03-27,NA,NA,"NAD27","Z2CA1802",53050,303631.121,833700.742,21927,NA,NA
"312","Z2-CA-12061","FLGW18001-0461",NA,NA,NA,"ZONE 2 - CONFINED",0.010471752765,5.8731e-11,95.494997108052,NA,"CONFINED AQUIFER","ZONE 2",300716,825737,3110205,"LOWER SUWANNEE","Y",NA,NA,2018-03-26,NA,NA,"NAD27","Z2CA1802",53051,300715.784,825736.892,22894,NA,NA
"313","Z2-CA-13001","FLGW19001-0401",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,2.0083e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",302413,835803,3120001,"APALACHEE BAY-ST. MARKS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,21964,NA,NA
"314","Z2-CA-13002","FLGW19001-0402",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,1.6001e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",295912,833939,3110102,"ECONFINA-STEINHATCHEE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23512,NA,NA
"315","Z2-CA-13003","FLGW19001-0403",NA,NA,NA,"ZONE 2 - CONFINED",0.010434558287,5.8151e-11,95.83539355446,NA,"CONFINED AQUIFER","ZONE 2",302713,825224,3110201,"UPPER SUWANNEE","Y",NA,NA,2019-03-21,NA,NA,"NAD27","Z2CA1902",55007,302715.103,825223.719,21734,NA,NA
"316","Z2-CA-13004","FLGW19001-0404",NA,NA,NA,"ZONE 2 - CONFINED",0.010443206239,5.8103e-11,95.756032881144,NA,"CONFINED AQUIFER","ZONE 2",300319,820600,3110206,"SANTA FE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23499,NA,NA
"317","Z2-CA-13005","FLGW19001-0405",NA,NA,NA,"ZONE 2 - CONFINED",0.007509280553,8.0804e-11,133.168549629795,NA,"CONFINED AQUIFER","ZONE 2",293203.475,825856.823,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,25198,NA,NA
"318","Z2-CA-13006","FLGW19001-0406",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,4.3497e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",303047,825642,3110201,"UPPER SUWANNEE","Y",NA,NA,2019-03-20,NA,NA,"NAD27","Z2CA1902",55008,303048.724,825640.497,21711,NA,NA
"319","Z2-CA-13007","FLGW19001-0407",NA,NA,NA,"ZONE 2 - CONFINED",0.005374121541,1.12908e-10,186.076922964306,NA,"CONFINED AQUIFER","ZONE 2",293118,824926,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,25367,NA,NA
"320","Z2-CA-13008","FLGW19001-0408",NA,NA,NA,"ZONE 2 - CONFINED",0.007142125941,8.4958e-11,140.01433302666,NA,"CONFINED AQUIFER","ZONE 2",301022.477,823306.556,3110206,"SANTA FE","Y",NA,NA,2019-03-20,NA,NA,"NAD27","Z2CA1902",55009,301022.434,823306.506,23101,NA,NA
"321","Z2-CA-13009","FLGW19001-0409",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,3.1669e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",301157.8,831605.1,3110205,"LOWER SUWANNEE","Y",NA,NA,2019-03-13,NA,NA,"NAD27","Z2CA1902",55010,301156.946,831602.449,22365,NA,NA
"322","Z2-CA-13010","FLGW19001-0410",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,3.9373e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",303554.487,831244.207,3110203,"WITHLACOOCHEE","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,21850,NA,NA
"323","Z2-CA-13011","FLGW19001-0411",NA,NA,NA,"ZONE 2 - CONFINED",0.011608313176,5.2271e-11,86.145160358403,NA,"CONFINED AQUIFER","ZONE 2",295107.32,823537.63,3110206,"SANTA FE","Y",NA,NA,2019-03-14,NA,NA,"NAD27","Z2CA1902",55011,295107.86,823537.671,23981,NA,NA
"324","Z2-CA-13012","FLGW19001-0412",NA,NA,NA,"ZONE 2 - CONFINED",0.004728687749,1.28319e-10,211.475160364924,NA,"CONFINED AQUIFER","ZONE 2",301050,824030,3110201,"UPPER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22589,NA,NA
"325","Z2-CA-13013","FLGW19001-0413",NA,NA,NA,"ZONE 2 - CONFINED",0.010682160693,5.6803e-11,93.614019555796,NA,"CONFINED AQUIFER","ZONE 2",300707,830017,3110205,"LOWER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22838,NA,NA
"326","Z2-CA-13014","FLGW19001-0414",NA,NA,NA,"ZONE 2 - CONFINED",0.009336671078,6.4989e-11,107.104554899257,NA,"CONFINED AQUIFER","ZONE 2",303444,833614,3110103,"AUCILLA","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",5120,303444,833614,74,NA,NA
"327","Z2-CA-13015","FLGW19001-0415",NA,NA,NA,"ZONE 2 - CONFINED",0.005324522789,1.13959e-10,187.810258248411,NA,"CONFINED AQUIFER","ZONE 2",295225,821003,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,24097,NA,NA
"328","Z2-CA-13016","FLGW19001-0416",NA,NA,NA,"ZONE 2 - CONFINED",0.005302136423,1.14441e-10,188.603219579584,NA,"CONFINED AQUIFER","ZONE 2",295722,822637,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23744,NA,NA
"329","Z2-CA-13017","FLGW19001-0417",NA,NA,NA,"ZONE 2 - CONFINED",0.007398064677,8.2019e-11,135.170486287397,NA,"CONFINED AQUIFER","ZONE 2",294555.6,825600.7,3110205,"LOWER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,24259,NA,NA
"330","Z2-CA-13018","FLGW19001-0418",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,3.8316e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",300420.689,832759.814,3110102,"ECONFINA-STEINHATCHEE","Y",NA,NA,2019-03-19,NA,NA,"WGS84","Z2CA1902",2324,300420.689,832759.814,405,NA,NA
"331","Z2-CA-13019","FLGW19001-0419",NA,NA,NA,"ZONE 2 - CONFINED",0.004928402891,1.23119e-10,202.905489289435,NA,"CONFINED AQUIFER","ZONE 2",293620.485,825108.408,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,25024,NA,NA
"332","Z2-CA-13020","FLGW19001-0420",NA,NA,NA,"ZONE 2 - CONFINED",0.005446179037,1.11414e-10,183.614969902196,NA,"CONFINED AQUIFER","ZONE 2",300115,821933,3110206,"SANTA FE","Y",NA,NA,2019-03-20,NA,NA,"NAD27","Z2CA1902",55013,300116.006,821929.84,23462,NA,NA
"333","Z2-CA-13021","FLGW19001-0421",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,8.997e-12,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",294106,832146,3110102,"ECONFINA-STEINHATCHEE","Y",NA,NA,2019-03-14,NA,NA,"NAD27","Z2CA1902",55014,294106.328,832145.619,24515,NA,NA
"334","Z2-CA-13022","FLGW19001-0422",NA,NA,NA,"ZONE 2 - CONFINED",0.010336553382,5.8702e-11,96.744046402496,NA,"CONFINED AQUIFER","ZONE 2",302650,825601,3110201,"UPPER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,21740,NA,NA
"335","Z2-CA-13023","FLGW19001-0423",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,1.9135e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",293037,822857,3080102,"OKLAWAHA","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,25479,NA,NA
"336","Z2-CA-13024","FLGW19001-0424",NA,NA,NA,"ZONE 2 - CONFINED",0.008639814467,7.0231e-11,115.743226179227,NA,"CONFINED AQUIFER","ZONE 2",300644,825126,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22944,NA,NA
"337","Z2-CA-13025","FLGW19001-0425",NA,NA,NA,"ZONE 2 - CONFINED",0.00829928642,7.3112e-11,120.492286847021,NA,"CONFINED AQUIFER","ZONE 2",302344,831444,3110205,"LOWER SUWANNEE","Y",NA,NA,2019-03-27,NA,NA,"NAD27","Z2CA1902",55015,302343.64,831443.874,22024,NA,NA
"338","Z2-CA-13026","FLGW19001-0426",NA,NA,NA,"ZONE 2 - CONFINED",0.007382155119,8.2195e-11,135.461797243466,NA,"CONFINED AQUIFER","ZONE 2",303217,831753,3110203,"WITHLACOOCHEE","Y",NA,NA,2019-03-13,NA,NA,"NAD27","Z2CA1902",55016,303218.103,831752.657,21840,NA,NA
"339","Z2-CA-13027","FLGW19001-0427",NA,NA,NA,"ZONE 2 - CONFINED",0.010851904434,5.5915e-11,92.14972414339,NA,"CONFINED AQUIFER","ZONE 2",294639,824421,3110206,"SANTA FE","Y",NA,NA,2019-02-28,NA,NA,"NAD27","Z2CA1902",48804,294639.524,824420.751,24321,NA,NA
"340","Z2-CA-13028","FLGW19001-0428",NA,NA,NA,"ZONE 2 - CONFINED",0.00923718878,6.5689e-11,108.25804514713,NA,"CONFINED AQUIFER","ZONE 2",301624,825234,3110201,"UPPER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22298,NA,NA
"341","Z2-CA-13029","FLGW19001-0429",NA,NA,NA,"ZONE 2 - CONFINED",0.010137417395,5.9855e-11,98.644453617963,NA,"CONFINED AQUIFER","ZONE 2",300549.3,830301.7,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22865,NA,NA
"342","Z2-CA-13030","FLGW19001-0430",NA,NA,NA,"ZONE 2 - CONFINED",0.008311960122,7.3001e-11,120.308565641872,NA,"CONFINED AQUIFER","ZONE 2",302704.6,833656.5,3110103,"AUCILLA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,21565,NA,NA
"343","Z2-CA-13031","FLGW19001-0431",NA,NA,NA,"ZONE 2 - CONFINED",0.005610940465,1.08142e-10,178.223241937138,NA,"CONFINED AQUIFER","ZONE 2",295216,822035,3110206,"SANTA FE","Y",NA,NA,2019-03-25,NA,NA,"NAD27","Z2CA1902",55018,295211.458,822034.606,24072,NA,NA
"344","Z2-CA-13032","FLGW19001-0432",NA,NA,NA,"ZONE 2 - CONFINED",0.004911810394,1.23535e-10,203.590920600965,NA,"CONFINED AQUIFER","ZONE 2",300851,823738,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23043,NA,NA
"345","Z2-CA-13033","FLGW19001-0433",NA,NA,NA,"ZONE 2 - CONFINED",0.008931117181,6.794e-11,111.968075183771,NA,"CONFINED AQUIFER","ZONE 2",295007.955,825603.272,3110205,"LOWER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23917,NA,NA
"346","Z2-CA-13034","FLGW19001-0434",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,3.4963e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",301113.707,833139.633,3110102,"ECONFINA-STEINHATCHEE","Y",NA,NA,2019-02-13,NA,NA,"HPGN","Z2CA1902",2404,301113.707,833139.633,283,NA,NA
"347","Z2-CA-13035","FLGW19001-0435",NA,NA,NA,"ZONE 2 - CONFINED",0.007963964094,7.6191e-11,125.565608813937,NA,"CONFINED AQUIFER","ZONE 2",292852,824538,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,25425,NA,NA
"348","Z2-CA-13036","FLGW19001-0436",NA,NA,NA,"ZONE 2 - CONFINED",0.00599465414,1.0122e-10,166.81529520585,NA,"CONFINED AQUIFER","ZONE 2",300137,821331,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23487,NA,NA
"349","Z2-CA-13037","FLGW19001-0437",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,4.5778e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",302224,830408,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22046,NA,NA
"350","Z2-CA-13038","FLGW19001-0438",NA,NA,NA,"ZONE 2 - CONFINED",0.006652631766,9.1209e-11,150.316451459299,NA,"CONFINED AQUIFER","ZONE 2",302526.35,831717.082,3110203,"WITHLACOOCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",2603,302526.35,831717.082,145,NA,NA
"351","Z2-CA-13039","FLGW19001-0439",NA,NA,NA,"ZONE 2 - CONFINED",0.010922816931,5.5552e-11,91.551474892453,NA,"CONFINED AQUIFER","ZONE 2",293620.419,823622.51,3110101,"WACCASASSA","Y",NA,NA,2019-03-19,NA,NA,"NAD83","Z2CA1902",55020,293620.398,823622.512,19322,NA,NA
"352","Z2-CA-13040","FLGW19001-0440",NA,NA,NA,"ZONE 2 - CONFINED",0.010128544999,5.9908e-11,98.730864114222,NA,"CONFINED AQUIFER","ZONE 2",295912,825218,3110205,"LOWER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23568,NA,NA
"353","Z2-CA-13041","FLGW19001-0441",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,4.7053e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",300456.7,831254.4,3110205,"LOWER SUWANNEE","Y",NA,NA,2019-03-13,NA,NA,"NAD27","Z2CA1902",55021,300458.602,831234.924,23170,NA,NA
"354","Z2-CA-13042","FLGW19001-0442",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,4.3205e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",303424,834413,3110103,"AUCILLA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,21780,NA,NA
"355","Z2-CA-13043","FLGW19001-0443",NA,NA,NA,"ZONE 2 - CONFINED",0.006467286334,9.3823e-11,154.624358390884,NA,"CONFINED AQUIFER","ZONE 2",294336.684,825126.017,3110205,"LOWER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,24624,NA,NA
"356","Z2-CA-13044","FLGW19001-0444",NA,NA,NA,"ZONE 2 - CONFINED",0.009234865426,6.5705e-11,108.285281252108,NA,"CONFINED AQUIFER","ZONE 2",302244,825223,3110201,"UPPER SUWANNEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22090,NA,NA
"357","Z2-CA-13045","FLGW19001-0445",NA,NA,NA,"ZONE 2 - CONFINED",0.010423612439,5.8212e-11,95.936030418777,NA,"CONFINED AQUIFER","ZONE 2",295712,825757,3110205,"LOWER SUWANNEE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23565,NA,NA
"358","Z2-CA-13046","FLGW19001-0446",NA,NA,NA,"ZONE 2 - CONFINED",0.008333598826,7.2811e-11,119.996177028474,NA,"CONFINED AQUIFER","ZONE 2",302823,833956.5,3110103,"AUCILLA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,21542,NA,NA
"359","Z2-CA-13047","FLGW19001-0447",NA,NA,NA,"ZONE 2 - CONFINED",0.007972603583,7.6108e-11,125.42953999405,NA,"CONFINED AQUIFER","ZONE 2",294752,821006,3110206,"SANTA FE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,24462,NA,NA
"360","Z2-CA-13048","FLGW19001-0448",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,6.742e-12,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",291507,824218,3110101,"WACCASASSA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,25632,NA,NA
"361","Z2-CA-13049","FLGW19001-0449",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,2.2948e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",293627,830801,3110102,"ECONFINA-STEINHATCHEE","Y",NA,NA,2019-03-25,NA,NA,"NAD27","Z2CA1902",55022,293624.877,830759.234,24834,NA,NA
"362","Z2-CA-13050","FLGW19001-0450",NA,NA,NA,"ZONE 2 - CONFINED",0.009996156477,6.0701e-11,100.038450009693,NA,"CONFINED AQUIFER","ZONE 2",302347,833151,3110103,"AUCILLA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,21988,NA,NA
"363","Z2-CA-13051","FLGW19001-0451",NA,NA,NA,"ZONE 2 - CONFINED",0.010022494312,6.0542e-11,99.775561739439,NA,"CONFINED AQUIFER","ZONE 2",294011,824100,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,24663,NA,NA
"364","Z2-CA-13052","FLGW19001-0452",NA,NA,NA,"ZONE 2 - CONFINED",0.010986676422,5.5229e-11,91.019336660632,NA,"CONFINED AQUIFER","ZONE 2",300400,820642,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23496,NA,NA
"365","Z2-CA-13053","FLGW19001-0453",NA,NA,NA,"ZONE 2 - CONFINED",0.011500416779,5.2762e-11,86.953370405239,NA,"CONFINED AQUIFER","ZONE 2",301735,825842,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,22235,NA,NA
"366","Z2-CA-13054","FLGW19001-0454",NA,NA,NA,"ZONE 2 - CONFINED",0.006350637004,9.5546e-11,157.464518807649,NA,"CONFINED AQUIFER","ZONE 2",302821.238,832459.351,3110103,"AUCILLA","Y",NA,NA,2019-03-21,NA,NA,"WGS84","Z2CA1902",2645,302821.238,832459.351,27,NA,NA
"367","Z2-CA-13055","FLGW19001-0455",NA,NA,NA,"ZONE 2 - CONFINED",0.005554337518,1.09244e-10,180.039473078838,NA,"CONFINED AQUIFER","ZONE 2",295439,822521,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",2206,295439,822521,13654,NA,NA
"368","Z2-CA-13056","FLGW19001-0456",NA,NA,NA,"ZONE 2 - CONFINED",0.004700542712,1.29087e-10,212.741392045413,NA,"CONFINED AQUIFER","ZONE 2",300842,823816,3110206,"SANTA FE","Y",NA,NA,2019-03-25,NA,NA,"NAD27","Z2CA1902",55024,300841.83,823813.85,23045,NA,NA
"369","Z2-CA-13057","FLGW19001-0457",NA,NA,NA,"ZONE 2 - CONFINED",0.010834785941,5.6003e-11,92.2953167169,NA,"CONFINED AQUIFER","ZONE 2",300238,830615,3110205,"LOWER SUWANNEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23213,NA,NA
"370","Z2-CA-13058","FLGW19001-0458",NA,NA,NA,"ZONE 2 - CONFINED",0.012086407352,3.9227e-11,82.737572121076,NA,"CONFINED AQUIFER","ZONE 2",303026.697,834803.613,3110103,"AUCILLA","Y",NA,NA,2019-03-28,NA,NA,"NAD27","Z2CA1902",2662,303026.697,834803.613,7,NA,NA
"371","Z2-CA-13059","FLGW19001-0459",NA,NA,NA,"ZONE 2 - CONFINED",0.0105435698,5.755e-11,94.84453737546,NA,"CONFINED AQUIFER","ZONE 2",295413,823907,3110206,"SANTA FE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z2CA1902",NA,NA,NA,23970,NA,NA
